x1,x2,x3,x4
20,Non-Criminal,28,30
18,Motor Vehicle Theft,7,25
17,Recovered Vehicle,6,23
18,Larceny Theft,26,29
16,Robbery,23,27
16,Stolen Property,23,27
16,Other Miscellaneous,23,27
16,Other Miscellaneous,30,29
16,Larceny Theft,30,28
11,Suspicious Occ,23,26
20,Malicious Mischief,5,20
19,Recovered Vehicle,6,23
19,Non-Criminal,6,23
12,Non-Criminal,31,28
19,Other Offenses,19,33
18,Other Miscellaneous,23,14
18,Warrant,23,14
18,Assault,7,23
17,Non-Criminal,26,15
15,Missing Person,2,18
19,Recovered Vehicle,13,25
20,Warrant,9,22
15,Non-Criminal,27,26
12,Disorderly Conduct,11,34
17,Malicious Mischief,23,32
4,Larceny Theft,18,21
18,Motor Vehicle Theft,25,26
19,Larceny Theft,27,27
9,Larceny Theft,26,29
19,Larceny Theft,7,26
17,Larceny Theft,26,27
19,Assault,24,23
19,Offences Against The Family And Children,24,23
19,Offences Against The Family And Children,24,23
17,Traffic Violation Arrest,17,4
17,Other Miscellaneous,17,4
19,Malicious Mischief,7,34
20,Larceny Theft,24,22
19,Assault,25,16
19,Larceny Theft,25,16
19,Other Offenses,25,16
8,Malicious Mischief,25,28
16,Robbery,25,29
16,Assault,25,29
9,Non-Criminal,26,29
19,Malicious Mischief,18,11
18,Assault,24,33
16,Malicious Mischief,29,28
20,Motor Vehicle Theft,27,26
18,Larceny Theft,15,11
17,Assault,20,27
17,Larceny Theft,20,27
18,Non-Criminal,18,27
19,Other Miscellaneous,19,26
19,Other Miscellaneous,19,26
19,Warrant,19,26
18,Non-Criminal,26,29
17,Motor Vehicle Theft,8,28
20,Larceny Theft,25,14
20,Larceny Theft,19,26
19,Assault,28,25
19,Larceny Theft,28,32
17,Larceny Theft,33,27
7,Other Miscellaneous,26,25
19,Traffic Violation Arrest,14,29
18,Motor Vehicle Theft,24,23
23,Larceny Theft,7,13
9,Burglary,31,24
12,Larceny Theft,28,33
12,Fraud,28,33
17,Assault,2,23
20,Larceny Theft,19,10
21,Assault,17,26
14,Larceny Theft,22,25
20,Missing Person,4,17
21,Larceny Theft,27,33
16,Robbery,24,2
16,Missing Person,3,17
22,Other Miscellaneous,29,29
20,Offences Against The Family And Children,23,6
20,Other Miscellaneous,23,6
20,Other Miscellaneous,23,6
17,Missing Person,21,20
19,Larceny Theft,26,22
22,Recovered Vehicle,7,23
18,Larceny Theft,25,30
23,Robbery,19,25
10,Larceny Theft,33,28
19,Missing Person,9,30
19,Missing Person,9,30
20,Other Miscellaneous,24,29
23,Non-Criminal,25,15
20,Larceny Theft,21,18
17,Larceny Theft,26,29
17,Warrant,26,29
17,Warrant,26,29
20,Larceny Theft,25,9
16,Non-Criminal,23,28
22,Other Miscellaneous,7,35
23,Assault,18,26
21,Drug Offense,25,29
21,Warrant,25,29
21,Other Miscellaneous,25,29
21,Missing Person,25,28
19,Assault,29,30
20,Malicious Mischief,22,17
16,Offences Against The Family And Children,25,21
16,Offences Against The Family And Children,25,21
0,Warrant,24,13
0,Recovered Vehicle,28,25
23,Robbery,23,14
23,Other Miscellaneous,23,14
23,Warrant,23,14
23,Offences Against The Family And Children,26,27
23,Non-Criminal,26,27
0,Assault,28,31
10,Missing Person,19,13
21,Larceny Theft,24,10
23,Assault,19,26
23,Motor Vehicle Theft,9,10
0,"Human Trafficking (A), Commercial Sex Acts",18,26
0,Other Miscellaneous,18,26
0,Missing Person,18,26
22,Assault,27,33
22,Malicious Mischief,27,33
22,Malicious Mischief,4,33
12,Malicious Mischief,8,34
1,Suspicious Occ,27,22
0,Other Miscellaneous,14,30
18,Larceny Theft,31,23
2,Non-Criminal,24,14
2,Assault,24,27
1,Traffic Violation Arrest,30,28
1,Other Miscellaneous,30,28
1,Non-Criminal,30,28
3,Non-Criminal,3,17
2,Missing Person,10,35
21,Malicious Mischief,26,25
20,Motor Vehicle Theft,15,28
5,Malicious Mischief,32,27
5,Miscellaneous Investigation,13,4
21,Other Miscellaneous,16,30
3,Other Miscellaneous,17,29
15,Assault,5,17
23,Drug Offense,17,29
23,Other Miscellaneous,17,29
0,Other Miscellaneous,20,33
0,Warrant,20,33
0,Traffic Violation Arrest,20,33
3,Assault,6,32
8,Miscellaneous Investigation,17,29
20,Other Miscellaneous,21,29
10,Assault,20,21
10,Offences Against The Family And Children,20,21
10,Disorderly Conduct,20,21
19,Warrant,19,11
23,Drug Offense,17,29
15,Drug Offense,25,27
7,Juvenile Offenses,11,9
13,Warrant,17,29
13,Missing Person,17,29
20,Motor Vehicle Theft,32,29
10,Non-Criminal,27,25
15,Burglary,9,22
17,Fraud,14,5
20,Missing Person,11,9
7,Warrant,26,29
8,Recovered Vehicle,15,31
23,Weapons Offense,6,22
23,Malicious Mischief,6,22
7,Motor Vehicle Theft,26,27
19,Non-Criminal,17,29
7,Larceny Theft,6,15
16,Burglary,6,27
22,Assault,17,29
16,Motor Vehicle Theft,15,34
7,Burglary,20,26
18,Larceny Theft,18,28
20,Larceny Theft,15,28
6,Lost Property,26,29
21,Larceny Theft,29,29
23,Larceny Theft,18,25
22,Lost Property,29,26
13,Larceny Theft,25,26
14,Lost Property,5,30
23,Lost Property,18,25
19,Larceny Theft,21,27
14,Larceny Theft,24,28
23,Lost Property,21,27
11,Larceny Theft,27,34
10,Lost Property,24,27
18,Larceny Theft,25,26
22,Larceny Theft,27,27
14,Larceny Theft,22,28
14,Larceny Theft,27,31
23,Larceny Theft,24,33
17,Larceny Theft,27,34
18,Malicious Mischief,19,14
12,Lost Property,19,28
2,Larceny Theft,25,24
22,Larceny Theft,22,21
16,Larceny Theft,31,18
12,Malicious Mischief,28,25
13,Larceny Theft,25,25
16,Malicious Mischief,32,18
13,Missing Person,11,9
22,Larceny Theft,6,26
23,Malicious Mischief,27,26
1,Larceny Theft,28,26
19,Larceny Theft,18,23
18,Larceny Theft,33,27
18,Malicious Mischief,12,29
13,Larceny Theft,19,23
18,Larceny Theft,22,28
23,Larceny Theft,17,19
23,Larceny Theft,7,21
11,Larceny Theft,25,25
1,Larceny Theft,24,26
20,Larceny Theft,26,22
15,Larceny Theft,28,28
19,Malicious Mischief,19,22
13,Larceny Theft,17,23
19,Larceny Theft,18,21
22,Larceny Theft,28,26
21,Larceny Theft,30,27
17,Larceny Theft,13,26
21,Larceny Theft,26,29
17,Lost Property,26,29
2,Larceny Theft,28,31
20,Larceny Theft,23,27
0,Larceny Theft,24,28
13,Lost Property,10,24
18,Larceny Theft,10,21
13,Larceny Theft,26,25
17,Larceny Theft,25,26
23,Larceny Theft,30,22
11,Larceny Theft,23,25
22,Larceny Theft,28,25
3,Malicious Mischief,29,31
16,Lost Property,16,26
18,Larceny Theft,18,28
1,Larceny Theft,23,33
13,Larceny Theft,23,21
6,Larceny Theft,9,6
23,Larceny Theft,24,25
23,Larceny Theft,29,23
0,Larceny Theft,22,25
0,Larceny Theft,31,21
14,Larceny Theft,28,19
11,Larceny Theft,25,24
0,Lost Property,28,25
0,Larceny Theft,29,25
13,Larceny Theft,27,28
20,Larceny Theft,16,25
18,Larceny Theft,18,27
11,Larceny Theft,19,26
9,Larceny Theft,9,22
2,Larceny Theft,26,28
20,Larceny Theft,20,23
18,Larceny Theft,21,25
16,Larceny Theft,26,23
20,Larceny Theft,18,23
16,Lost Property,27,30
20,Larceny Theft,11,25
12,Larceny Theft,26,28
11,Larceny Theft,25,26
23,Malicious Mischief,18,30
21,Larceny Theft,30,27
13,Larceny Theft,32,30
16,Larceny Theft,18,22
12,Larceny Theft,24,22
19,Larceny Theft,25,24
20,Larceny Theft,23,25
13,Malicious Mischief,8,11
22,Larceny Theft,21,26
9,Larceny Theft,23,25
8,Assault,19,8
8,Larceny Theft,19,8
22,Malicious Mischief,28,23
8,Larceny Theft,7,39
1,Larceny Theft,27,27
8,Larceny Theft,31,26
10,Malicious Mischief,33,28
22,Larceny Theft,8,20
20,Larceny Theft,26,29
23,Larceny Theft,27,26
8,Larceny Theft,20,24
0,Lost Property,27,32
1,Larceny Theft,21,27
20,Lost Property,19,21
17,Larceny Theft,19,17
12,Lost Property,5,19
1,Lost Property,13,26
15,Malicious Mischief,22,25
17,Larceny Theft,26,23
13,Larceny Theft,26,23
22,Larceny Theft,20,24
22,Larceny Theft,28,27
18,Larceny Theft,15,23
19,Larceny Theft,17,21
10,Malicious Mischief,14,20
15,Larceny Theft,17,19
15,Larceny Theft,23,25
3,Larceny Theft,29,24
17,Larceny Theft,26,26
11,Larceny Theft,32,26
20,Larceny Theft,19,27
20,Missing Person,11,9
8,Larceny Theft,25,28
12,Larceny Theft,10,34
1,Larceny Theft,28,23
3,Burglary,20,24
14,Larceny Theft,23,29
15,Larceny Theft,28,28
3,Burglary,20,24
9,Larceny Theft,32,27
3,Burglary,20,24
19,Burglary,29,30
12,Larceny Theft,23,24
19,Burglary,21,22
3,Larceny Theft,23,24
18,Burglary,19,25
9,Burglary,23,21
21,Larceny Theft,28,32
12,Larceny Theft,31,26
11,Larceny Theft,25,25
20,Larceny Theft,39,37
22,Larceny Theft,26,25
9,Stolen Property,24,27
9,Other Miscellaneous,24,27
9,Warrant,24,27
18,Recovered Vehicle,29,24
10,Weapons Carrying Etc,19,26
10,Drug Offense,19,26
10,Drug Offense,19,26
18,Suspicious Occ,14,23
9,Disorderly Conduct,12,35
14,Fraud,29,29
17,Larceny Theft,19,8
0,Malicious Mischief,24,14
2,Burglary,18,29
2,Larceny Theft,18,29
2,Malicious Mischief,18,29
10,Non-Criminal,21,34
9,Burglary,19,24
17,Burglary,30,25
0,Burglary,23,24
0,Forgery And Counterfeiting,23,24
13,Lost Property,27,29
10,Larceny Theft,8,19
11,Other Miscellaneous,26,26
10,Forgery And Counterfeiting,23,27
10,Warrant,23,27
8,Assault,24,23
8,Offences Against The Family And Children,24,23
8,Offences Against The Family And Children,24,23
9,Larceny Theft,12,29
9,Fraud,12,29
5,Robbery,29,29
5,Assault,29,29
5,Burglary,29,29
0,Robbery,23,29
0,Rape,23,29
0,Other Miscellaneous,23,29
7,Warrant,19,23
17,Suspicious Occ,14,26
7,Offences Against The Family And Children,19,3
7,Disorderly Conduct,19,3
17,Fraud,14,26
9,Non-Criminal,28,27
10,Disorderly Conduct,21,19
7,Malicious Mischief,27,30
19,Larceny Theft,21,33
11,Motor Vehicle Theft,16,34
13,Lost Property,27,33
10,Non-Criminal,24,23
12,Larceny Theft,28,33
14,Larceny Theft,17,32
22,Other,25,27
9,Larceny Theft,9,19
15,Larceny Theft,27,30
9,Malicious Mischief,24,9
15,Missing Person,17,28
16,Malicious Mischief,19,26
10,Larceny Theft,32,19
11,Lost Property,25,30
21,Non-Criminal,19,13
23,Missing Person,18,25
14,Non-Criminal,27,32
7,Assault,25,32
11,Assault,26,29
11,Malicious Mischief,20,18
12,Non-Criminal,25,27
11,Assault,11,3
9,Motor Vehicle Theft,17,27
11,Larceny Theft,9,7
10,Robbery,25,27
10,Fraud,23,13
0,Fraud,7,13
11,Recovered Vehicle,30,23
13,Recovered Vehicle,13,25
19,Motor Vehicle Theft,31,22
9,Burglary,26,28
16,Fraud,23,30
16,Other Miscellaneous,23,30
7,Other Miscellaneous,31,31
10,Larceny Theft,26,22
14,Warrant,18,26
14,Non-Criminal,27,32
20,Burglary,26,15
14,Malicious Mischief,4,34
13,Missing Person,23,28
23,Motor Vehicle Theft,8,36
15,Recovered Vehicle,10,34
12,Offences Against The Family And Children,1,15
12,Miscellaneous Investigation,1,15
11,Larceny Theft,26,29
18,Larceny Theft,26,29
21,Non-Criminal,25,23
0,Disorderly Conduct,25,27
13,Assault,2,27
14,Drug Offense,14,27
14,Other Miscellaneous,14,27
14,Traffic Collision,14,27
15,Robbery,25,28
15,Stolen Property,25,28
16,Drug Offense,25,26
16,Non-Criminal,25,26
13,Non-Criminal,26,29
15,Assault,14,22
12,Non-Criminal,13,10
14,Fraud,17,26
15,Non-Criminal,25,28
8,Suspicious Occ,29,28
4,Fraud,11,8
13,Larceny Theft,25,29
9,Motor Vehicle Theft,17,13
13,Drug Offense,25,28
17,Disorderly Conduct,27,29
14,Assault,24,22
14,Weapons Carrying Etc,24,22
11,Assault,26,29
11,Non-Criminal,26,29
12,Burglary,26,26
11,Larceny Theft,30,31
18,Larceny Theft,17,19
15,Larceny Theft,38,38
14,Larceny Theft,19,21
22,Lost Property,24,31
0,Non-Criminal,23,29
20,Larceny Theft,21,31
0,Fraud,9,6
18,Warrant,25,28
14,Non-Criminal,23,27
16,Non-Criminal,20,25
18,Larceny Theft,8,30
8,Miscellaneous Investigation,14,35
17,Drug Offense,25,27
17,Drug Offense,25,27
17,Warrant,25,27
17,Robbery,32,26
17,Offences Against The Family And Children,32,26
17,Other Miscellaneous,32,26
11,Fraud,21,2
11,Fraud,21,2
18,Recovered Vehicle,25,26
20,"Human Trafficking (A), Commercial Sex Acts",26,20
20,Offences Against The Family And Children,26,20
20,Other Miscellaneous,26,20
20,Burglary,40,38
18,Miscellaneous Investigation,24,22
10,Motor Vehicle Theft,13,24
12,Larceny Theft,21,23
0,Assault,23,32
0,Non-Criminal,23,32
17,Larceny Theft,26,25
11,Fraud,22,7
14,Disorderly Conduct,22,26
18,Non-Criminal,26,23
18,Missing Person,26,23
20,Recovered Vehicle,11,11
20,Lost Property,19,25
16,Burglary,23,28
20,Robbery,24,28
19,Suspicious Occ,40,38
19,Non-Criminal,8,38
12,Assault,22,25
9,Larceny Theft,32,30
16,Larceny Theft,27,29
18,Assault,23,19
2,Miscellaneous Investigation,4,35
18,Other,15,25
18,Robbery,9,33
18,Larceny Theft,15,30
18,Other Miscellaneous,24,28
16,Larceny Theft,32,27
16,Offences Against The Family And Children,32,27
2,Burglary,28,20
12,Robbery,15,29
2,Larceny Theft,21,25
19,Recovered Vehicle,24,29
7,Missing Person,2,18
18,Larceny Theft,24,2
20,Larceny Theft,24,13
15,Disorderly Conduct,27,32
17,Larceny Theft,27,25
10,Burglary,18,12
19,Other Miscellaneous,20,17
19,Traffic Collision,20,17
18,Weapons Carrying Etc,23,27
18,Drug Offense,23,27
18,Drug Violation,23,27
21,Assault,9,24
21,Weapons Offense,9,24
7,Burglary,4,21
13,Offences Against The Family And Children,26,26
13,Warrant,26,26
21,Larceny Theft,33,27
21,Warrant,25,27
22,Warrant,31,31
22,Other Miscellaneous,31,29
12,Larceny Theft,9,31
16,Assault,19,28
22,Warrant,32,29
22,Assault,26,29
22,Offences Against The Family And Children,26,29
17,Miscellaneous Investigation,22,17
22,Offences Against The Family And Children,1,18
16,Larceny Theft,29,30
19,Courtesy Report,22,33
21,Assault,25,27
22,Warrant,17,28
22,Warrant,17,28
22,Other Miscellaneous,17,28
13,Sex Offense,18,25
13,Drug Offense,18,25
15,Burglary,8,25
23,Traffic Violation Arrest,6,30
20,Larceny Theft,24,14
10,Malicious Mischief,20,19
20,Robbery,12,25
0,Suspicious Occ,7,34
19,Malicious Mischief,4,24
11,Other Miscellaneous,16,26
21,Suicide,3,27
21,Warrant,3,27
0,Larceny Theft,7,29
0,Robbery,26,30
22,Assault,27,30
0,Non-Criminal,26,26
23,Non-Criminal,18,25
0,Recovered Vehicle,21,25
0,Other Miscellaneous,25,26
0,Other Miscellaneous,25,26
19,Burglary,26,29
21,Missing Person,7,15
2,Larceny Theft,26,20
2,Larceny Theft,26,20
0,Offences Against The Family And Children,26,28
0,Malicious Mischief,26,28
0,Other Miscellaneous,26,28
14,Recovered Vehicle,31,22
20,Larceny Theft,25,28
23,Robbery,2,14
23,Assault,2,14
23,Assault,2,14
0,Motor Vehicle Theft,22,20
2,Suspicious Occ,30,29
2,Non-Criminal,2,30
18,Motor Vehicle Theft,25,29
1,Non-Criminal,23,32
22,Miscellaneous Investigation,5,30
3,Missing Person,24,29
13,Missing Person,23,28
18,Larceny Theft,26,34
2,Larceny Theft,21,27
0,Larceny Theft,23,28
9,Lost Property,20,32
21,Larceny Theft,27,33
8,Larceny Theft,19,10
20,Lost Property,24,10
3,Larceny Theft,7,15
11,Larceny Theft,25,30
18,Larceny Theft,27,32
14,Larceny Theft,24,32
21,Lost Property,19,30
8,Larceny Theft,1,13
16,Larceny Theft,20,27
0,Larceny Theft,22,14
12,Larceny Theft,19,11
12,Malicious Mischief,4,9
17,Non-Criminal,33,25
17,Larceny Theft,32,25
0,Larceny Theft,27,27
12,Lost Property,23,32
23,Larceny Theft,24,29
12,Larceny Theft,27,34
3,Larceny Theft,11,14
18,Malicious Mischief,21,20
22,Larceny Theft,19,2
5,Larceny Theft,28,33
15,Larceny Theft,26,31
14,Lost Property,23,30
17,Larceny Theft,28,33
21,Malicious Mischief,22,29
2,Larceny Theft,20,18
13,Larceny Theft,21,26
20,Larceny Theft,24,10
0,Larceny Theft,13,11
10,Larceny Theft,7,11
21,Lost Property,6,15
22,Malicious Mischief,16,11
18,Larceny Theft,24,32
4,Larceny Theft,26,31
17,Larceny Theft,19,31
20,Larceny Theft,24,32
19,Larceny Theft,22,28
19,Larceny Theft,25,33
11,Lost Property,26,30
14,Larceny Theft,21,26
20,Larceny Theft,18,18
7,Larceny Theft,23,27
22,Larceny Theft,24,32
21,Larceny Theft,23,22
23,Larceny Theft,26,24
20,Larceny Theft,31,28
0,Larceny Theft,6,14
20,Larceny Theft,23,27
23,Larceny Theft,22,28
19,Larceny Theft,19,31
11,Larceny Theft,21,15
23,Larceny Theft,21,22
11,Larceny Theft,32,23
15,Larceny Theft,21,29
11,Larceny Theft,21,30
0,Larceny Theft,22,30
16,Larceny Theft,23,31
15,Larceny Theft,5,14
12,Larceny Theft,23,32
13,Larceny Theft,25,30
20,Lost Property,19,21
19,Larceny Theft,19,31
10,Larceny Theft,23,24
9,Burglary,21,33
22,Larceny Theft,23,29
4,Assault,28,25
19,Malicious Mischief,19,24
3,Malicious Mischief,28,24
9,Other Miscellaneous,17,29
13,Warrant,24,28
13,Other Miscellaneous,24,28
23,Warrant,25,26
0,Other Miscellaneous,25,26
0,Other Miscellaneous,25,26
13,Non-Criminal,24,26
0,Larceny Theft,18,26
13,Non-Criminal,25,28
18,Burglary,1,17
18,Larceny Theft,1,17
21,Missing Person,17,29
9,Missing Person,13,15
7,Warrant,25,27
11,Larceny Theft,23,13
7,Non-Criminal,10,33
9,Disorderly Conduct,7,26
19,Fraud,20,17
0,Arson,17,29
8,Drug Offense,24,28
8,Other Miscellaneous,24,28
8,Other Miscellaneous,24,28
7,Larceny Theft,19,25
9,Fraud,12,24
7,Non-Criminal,17,21
19,Malicious Mischief,30,26
7,Disorderly Conduct,24,24
7,Other Miscellaneous,24,24
7,Malicious Mischief,24,24
17,Motor Vehicle Theft,7,38
22,Larceny Theft,7,35
9,Assault,19,26
9,Other Miscellaneous,25,26
21,Malicious Mischief,29,29
9,Warrant,25,28
9,Recovered Vehicle,18,32
18,Motor Vehicle Theft,12,14
8,Missing Person,22,17
12,Larceny Theft,23,31
8,Larceny Theft,15,19
20,Missing Person,5,17
20,Missing Person,5,17
21,Larceny Theft,13,14
12,Fraud,26,28
9,Warrant,9,29
23,Assault,30,28
9,Warrant,9,29
11,Other Offenses,25,28
11,Warrant,25,28
18,Larceny Theft,25,18
0,Suspicious Occ,25,30
10,Other Miscellaneous,3,20
10,Juvenile Offenses,11,9
10,Missing Person,11,9
10,Drug Offense,24,28
10,Arson,24,28
9,Larceny Theft,27,25
0,Fraud,8,35
9,Non-Criminal,19,15
23,Lost Property,29,22
10,Robbery,15,29
9,Warrant,21,26
10,Missing Person,11,9
7,Other Miscellaneous,16,28
7,Non-Criminal,16,28
18,Other Miscellaneous,30,22
19,Fraud,23,33
19,Larceny Theft,23,33
10,Non-Criminal,7,30
9,Forgery And Counterfeiting,29,29
23,Larceny Theft,26,31
7,Suspicious Occ,31,23
21,Motor Vehicle Theft,8,14
8,Larceny Theft,13,17
8,Disorderly Conduct,13,17
8,Fraud,23,5
9,Larceny Theft,33,27
10,Larceny Theft,18,24
12,Recovered Vehicle,23,22
22,Larceny Theft,19,22
22,Malicious Mischief,19,22
10,Other Miscellaneous,20,17
10,Malicious Mischief,20,17
10,Suspicious Occ,20,17
11,Assault,24,28
11,Family Offense,24,28
11,Warrant,24,28
5,Larceny Theft,16,33
0,Fraud,16,7
6,Other Miscellaneous,32,29
11,Non-Criminal,5,17
11,Miscellaneous Investigation,5,17
9,Miscellaneous Investigation,10,33
9,Recovered Vehicle,22,29
10,Non-Criminal,20,20
11,Larceny Theft,25,28
0,Suspicious Occ,22,27
11,Assault,24,28
11,Non-Criminal,24,28
13,Recovered Vehicle,20,21
8,Offences Against The Family And Children,27,32
8,Disorderly Conduct,27,32
12,Fraud,10,16
11,Larceny Theft,26,22
11,Offences Against The Family And Children,17,26
16,Motor Vehicle Theft,21,27
12,Burglary,6,31
12,Non-Criminal,20,17
8,Warrant,24,28
16,Offences Against The Family And Children,15,32
17,Malicious Mischief,25,25
17,Malicious Mischief,25,25
17,Malicious Mischief,25,25
10,Assault,14,27
10,Offences Against The Family And Children,14,27
10,Warrant,14,27
13,Recovered Vehicle,23,22
11,Assault,17,25
10,Suspicious Occ,23,29
13,Warrant,33,28
6,Missing Person,23,28
13,Assault,18,14
13,Burglary,5,30
14,Other Miscellaneous,10,24
14,Warrant,10,24
1,Motor Vehicle Theft,15,34
23,Burglary,21,21
23,Larceny Theft,21,21
3,Malicious Mischief,28,25
14,Motor Vehicle Theft,27,30
14,Other Miscellaneous,27,30
14,Other Miscellaneous,27,30
13,Fraud,19,26
18,Missing Person,19,11
11,Larceny Theft,28,24
14,Robbery,26,29
14,Disorderly Conduct,26,29
12,Other Miscellaneous,28,24
15,Recovered Vehicle,13,33
0,Missing Person,17,29
14,Larceny Theft,27,29
13,Burglary,12,7
13,Other Miscellaneous,19,28
15,Larceny Theft,24,28
21,Larceny Theft,33,25
21,Larceny Theft,25,19
21,Robbery,23,28
14,Non-Criminal,25,21
14,Assault,27,25
16,Burglary,8,24
16,Offences Against The Family And Children,8,24
16,Malicious Mischief,8,24
13,Larceny Theft,27,27
10,Fraud,16,33
17,Larceny Theft,26,29
17,Other Miscellaneous,26,29
15,Non-Criminal,21,24
15,Non-Criminal,21,24
12,Fraud,29,19
15,Assault,23,27
15,Warrant,23,27
17,Burglary,9,22
15,Larceny Theft,23,29
16,Larceny Theft,21,2
14,Traffic Violation Arrest,21,26
14,Other Miscellaneous,21,26
12,Assault,26,29
15,Arson,18,22
18,Burglary,23,27
6,Burglary,32,27
15,Assault,24,28
15,Drug Offense,24,28
18,Burglary,23,30
18,Malicious Mischief,23,30
18,Case Closure,23,30
14,Robbery,26,26
4,Rape,22,26
23,Motor Vehicle Theft,16,28
19,Larceny Theft,25,31
22,Larceny Theft,12,24
16,Lost Property,25,18
20,Larceny Theft,25,26
0,Lost Property,23,29
12,Larceny Theft,22,14
17,Larceny Theft,23,27
17,Offences Against The Family And Children,32,27
17,Recovered Vehicle,24,23
22,Other Miscellaneous,8,33
19,Traffic Violation Arrest,11,25
16,Missing Person,23,28
23,Lost Property,18,22
9,Fraud,1,16
11,Recovered Vehicle,21,21
22,Larceny Theft,33,25
18,Motor Vehicle Theft,23,20
11,Suspicious Occ,21,25
15,Larceny Theft,25,30
19,Recovered Vehicle,27,34
17,Larceny Theft,23,26
17,Robbery,16,26
15,Warrant,4,11
15,Other Miscellaneous,30,29
18,Larceny Theft,23,20
20,Assault,30,28
18,Larceny Theft,23,20
18,Motor Vehicle Theft,23,20
19,Courtesy Report,24,14
16,Larceny Theft,26,29
18,Larceny Theft,7,11
19,Fraud,20,18
19,Fraud,20,18
10,Motor Vehicle Theft,21,19
15,Non-Criminal,27,29
22,Assault,27,32
19,Other Miscellaneous,14,15
18,Non-Criminal,14,31
6,Missing Person,26,20
0,Fraud,17,21
0,Fraud,17,21
0,Fraud,17,21
19,Robbery,26,22
19,Assault,26,22
21,Warrant,4,34
21,Traffic Violation Arrest,4,34
21,Other Miscellaneous,4,34
21,Offences Against The Family And Children,8,31
21,Malicious Mischief,8,31
20,Assault,30,22
20,Disorderly Conduct,30,22
16,Larceny Theft,30,29
20,Robbery,24,27
19,Larceny Theft,29,31
18,Larceny Theft,26,33
20,Larceny Theft,33,27
20,Other Miscellaneous,33,27
22,Burglary,27,28
22,Forgery And Counterfeiting,27,28
16,Missing Person,19,11
17,Non-Criminal,24,22
19,Malicious Mischief,27,26
16,Robbery,2,14
16,Assault,2,14
16,Assault,2,14
22,Non-Criminal,21,17
21,Disorderly Conduct,24,32
21,Other Miscellaneous,24,32
13,Larceny Theft,26,23
13,Non-Criminal,26,23
20,Larceny Theft,22,28
15,Other,31,23
17,Assault,2,26
17,Disorderly Conduct,2,26
17,Larceny Theft,33,28
18,Drug Offense,25,26
18,Drug Offense,25,26
