x1,x2,x3,x4,x5
7,Motor Vehicle Theft,40,38,4
18,Lost Property,28,33,1
14,Larceny Theft,32,19,4
22,Larceny Theft,9,19,4
18,Assault,11,21,4
18,Assault,11,21,4
18,Offences Against The Family And Children,11,21,2
0,Burglary,18,25,4
6,Forgery And Counterfeiting,22,13,2
5,Non-Criminal,25,26,1
19,Malicious Mischief,15,3,2
20,Malicious Mischief,15,3,2
15,Fraud,14,28,2
15,Other Miscellaneous,14,28,1
13,Fraud,31,23,2
8,Drug Offense,24,27,2
5,Motor Vehicle Theft,19,29,4
9,Burglary,26,29,4
12,Assault,15,26,4
9,Weapons Carrying Etc,27,30,2
9,Other Miscellaneous,27,30,1
9,Traffic Violation Arrest,27,30,1
17,Missing Person,10,34,1
17,Larceny Theft,19,13,4
9,Non-Criminal,24,28,1
5,Other Miscellaneous,29,32,1
5,Other Offenses,29,32,1
8,Disorderly Conduct,27,29,2
8,Other Miscellaneous,27,29,1
8,Other Miscellaneous,27,29,1
4,Burglary,27,22,4
22,Burglary,9,19,4
22,Larceny Theft,9,19,4
18,Motor Vehicle Theft,23,19,4
10,Other Offenses,25,24,1
10,Larceny Theft,25,24,4
4,Burglary,26,23,4
4,Other Miscellaneous,26,23,1
4,Other Miscellaneous,26,23,1
10,Warrant,10,35,1
18,Burglary,17,26,4
9,Warrant,25,25,1
14,Lost Property,33,28,1
13,Other,27,25,1
10,Robbery,7,30,4
11,Larceny Theft,18,25,4
17,Fraud,38,38,2
10,Suspicious Occ,23,27,1
13,Larceny Theft,22,25,4
10,Assault,19,26,4
12,Embezzlement,19,26,2
9,Embezzlement,12,30,2
18,Motor Vehicle Theft,25,18,4
17,Fraud,16,3,2
9,Malicious Mischief,26,28,2
9,Non-Criminal,26,28,1
17,Larceny Theft,26,29,4
17,Other Miscellaneous,26,29,1
21,Fraud,29,32,2
22,Malicious Mischief,30,27,2
19,Malicious Mischief,8,37,2
19,Larceny Theft,22,25,4
8,Non-Criminal,22,21,1
9,Malicious Mischief,19,34,2
6,Malicious Mischief,1,32,2
11,Offences Against The Family And Children,1,29,2
11,Disorderly Conduct,1,29,2
11,Warrant,1,29,1
3,Larceny Theft,9,30,4
3,Other Miscellaneous,9,30,1
11,Malicious Mischief,27,25,2
10,Stolen Property,30,29,2
10,Warrant,30,29,1
18,Malicious Mischief,18,27,2
11,Fraud,25,30,2
10,Offences Against The Family And Children,10,28,2
1,Larceny Theft,15,29,4
1,Malicious Mischief,15,29,2
11,Assault,8,11,4
11,Larceny Theft,37,38,4
11,Other Miscellaneous,24,29,1
12,Non-Criminal,33,26,1
18,Burglary,16,15,4
22,Assault,8,37,4
9,Motor Vehicle Theft,12,30,4
9,Drug Offense,12,30,2
10,Larceny Theft,33,28,4
11,Larceny Theft,21,17,4
8,Non-Criminal,23,28,1
13,Malicious Mischief,25,28,2
13,Assault,29,23,4
13,Malicious Mischief,29,23,2
9,Miscellaneous Investigation,22,29,1
12,Other Miscellaneous,27,31,1
18,Motor Vehicle Theft,26,27,4
11,Non-Criminal,17,24,1
9,Burglary,20,25,4
14,Recovered Vehicle,13,24,1
11,Non-Criminal,15,14,1
11,Other Miscellaneous,23,22,1
13,Traffic Violation Arrest,26,27,1
13,Other Miscellaneous,26,27,1
8,Burglary,3,12,4
13,Sex Offense,20,18,2
7,Larceny Theft,25,27,4
12,Disorderly Conduct,26,29,2
12,Other Miscellaneous,26,29,1
0,Suspicious Occ,11,7,1
11,Other,8,14,1
10,Robbery,8,9,4
10,Disorderly Conduct,8,9,2
2,Larceny Theft,18,26,4
15,Malicious Mischief,6,13,2
13,Stolen Property,9,29,2
13,Other Miscellaneous,9,29,1
13,Warrant,9,29,1
23,Larceny Theft,11,6,4
14,Larceny Theft,20,18,4
16,Suspicious Occ,18,25,1
13,Non-Criminal,21,18,1
16,Larceny Theft,15,29,4
14,Larceny Theft,24,28,4
14,Other Miscellaneous,31,29,1
14,Other Miscellaneous,31,29,1
14,Malicious Mischief,31,29,2
10,Recovered Vehicle,33,22,1
15,Assault,26,27,4
14,Assault,23,23,4
14,Larceny Theft,16,33,4
12,Offences Against The Family And Children,3,18,2
12,Disorderly Conduct,3,18,2
14,Miscellaneous Investigation,12,34,1
18,Missing Person,1,28,1
10,Assault,16,28,4
10,Offences Against The Family And Children,16,28,2
13,Larceny Theft,26,29,4
14,Robbery,26,27,4
14,Assault,26,27,4
14,Weapons Carrying Etc,26,27,2
10,Lost Property,6,32,1
15,Non-Criminal,28,32,1
13,Offences Against The Family And Children,6,16,2
14,Robbery,20,34,4
15,Assault,32,21,4
15,Larceny Theft,32,21,4
15,Disorderly Conduct,32,21,2
12,Other,6,32,1
0,Fraud,23,19,2
14,Larceny Theft,27,22,4
14,Missing Person,27,22,1
13,Assault,17,25,4
13,Offences Against The Family And Children,17,25,2
20,Burglary,25,28,4
20,Other Miscellaneous,25,28,1
20,Other Miscellaneous,25,28,1
9,Larceny Theft,26,30,4
9,Other Miscellaneous,26,30,1
1,Motor Vehicle Theft,12,30,4
15,Drug Offense,26,27,2
15,Drug Offense,26,27,2
15,Fraud,16,15,2
15,Fraud,16,15,2
11,Non-Criminal,30,29,1
17,Disorderly Conduct,6,33,2
7,Motor Vehicle Theft,12,25,4
13,Warrant,31,28,1
15,Larceny Theft,3,31,4
13,Non-Criminal,19,26,1
9,Miscellaneous Investigation,22,29,1
7,Larceny Theft,30,31,4
15,Assault,31,21,4
15,Disorderly Conduct,31,21,2
15,Disorderly Conduct,31,21,2
8,Burglary,8,9,4
15,Robbery,22,23,4
15,Assault,22,23,4
15,Larceny Theft,9,33,4
7,Malicious Mischief,2,30,2
18,Other Miscellaneous,20,28,1
18,Warrant,20,28,1
18,Other Miscellaneous,24,27,1
18,Traffic Violation Arrest,24,27,1
16,Civil Sidewalks,18,22,2
17,Assault,24,28,4
17,Malicious Mischief,24,28,2
6,Burglary,29,30,4
18,Larceny Theft,26,29,4
19,Recovered Vehicle,22,31,1
16,Motor Vehicle Theft,11,24,4
18,Warrant,20,28,1
13,Motor Vehicle Theft,23,30,4
1,Suspicious Occ,7,12,1
16,Burglary,19,22,4
16,Fraud,19,22,2
19,Burglary,24,23,4
16,Forgery And Counterfeiting,19,22,2
18,Miscellaneous Investigation,9,29,1
18,Lost Property,9,29,1
18,Non-Criminal,9,29,1
16,Malicious Mischief,32,28,2
20,Assault,22,24,4
15,Other Miscellaneous,6,12,1
19,Robbery,24,27,4
18,Larceny Theft,25,25,4
15,Recovered Vehicle,8,12,1
13,Lost Property,24,27,1
19,Suspicious Occ,14,25,1
0,Miscellaneous Investigation,22,33,1
0,Courtesy Report,22,33,1
4,Burglary,22,18,4
0,Malicious Mischief,6,9,2
9,Larceny Theft,22,13,4
20,Other Miscellaneous,25,28,1
20,Non-Criminal,5,19,1
17,Motor Vehicle Theft,28,28,4
15,Larceny Theft,28,28,4
15,Non-Criminal,28,28,1
19,Assault,25,27,4
0,Other Miscellaneous,22,29,1
0,Other Miscellaneous,22,29,1
21,Other,21,17,1
14,Disorderly Conduct,27,32,2
20,Assault,26,28,4
17,Larceny Theft,27,33,4
21,Non-Criminal,33,29,1
22,Robbery,26,29,4
22,Other Miscellaneous,26,29,1
14,Larceny Theft,22,23,4
14,Malicious Mischief,22,23,2
20,Non-Criminal,25,28,1
16,Disorderly Conduct,21,19,2
16,Case Closure,21,19,1
16,Robbery,1,23,4
21,Larceny Theft,15,19,4
17,Robbery,19,14,4
7,Burglary,12,24,4
0,Non-Criminal,29,28,1
18,Larceny Theft,26,22,4
21,Recovered Vehicle,28,28,1
21,Assault,24,30,4
20,Other Miscellaneous,5,21,1
17,Motor Vehicle Theft?,12,12,4
17,Other Miscellaneous,12,12,1
17,Other Miscellaneous,12,12,1
17,Assault,25,26,4
17,Offences Against The Family And Children,25,26,2
17,Larceny Theft,31,30,4
22,Non-Criminal,25,31,1
18,Larceny Theft,31,25,4
21,Robbery,18,24,4
21,Assault,18,24,4
23,Traffic Violation Arrest,18,27,1
23,Other Miscellaneous,18,27,1
19,Missing Person,22,33,1
17,Larceny Theft,32,30,4
0,Non-Criminal,26,23,1
23,Larceny Theft,24,31,4
21,Other Miscellaneous,4,21,1
20,Other Miscellaneous,5,21,1
23,Warrant,13,29,1
22,Robbery,16,27,4
21,Other Offenses,30,29,1
15,Motor Vehicle Theft,27,30,4
23,Warrant,18,26,1
23,Other Miscellaneous,5,21,1
22,Other Miscellaneous,5,21,1
19,Malicious Mischief,24,9,2
21,Arson,18,23,4
21,Other Miscellaneous,18,23,1
19,Other Miscellaneous,5,32,1
22,Traffic Violation Arrest,5,21,1
22,Other Miscellaneous,5,21,1
22,Warrant,15,31,1
23,Non-Criminal,4,10,1
0,Non-Criminal,22,17,1
22,Forgery And Counterfeiting,21,18,2
21,Larceny Theft,22,26,4
22,Assault,4,20,4
22,Larceny Theft,4,20,4
16,Assault,25,28,4
22,Non-Criminal,2,18,1
23,Robbery,6,22,4
1,Missing Person,1,17,1
19,Missing Person,22,33,1
19,Robbery,24,27,4
1,Stolen Property,7,22,2
1,Weapons Carrying Etc,7,22,2
1,Other Miscellaneous,7,22,1
20,Larceny Theft,25,31,4
0,Non-Criminal,15,2,1
22,Motor Vehicle Theft,22,28,4
3,Robbery,17,26,4
3,Weapons Offense,23,20,2
3,Disorderly Conduct,23,20,2
2,Assault,21,27,4
2,Robbery,24,26,4
2,Assault,24,26,4
2,Other Miscellaneous,24,26,1
1,Robbery,18,27,4
2,Assault,27,26,4
0,Warrant,23,26,1
3,Assault,10,25,4
22,Larceny Theft,24,30,4
22,Malicious Mischief,24,30,2
23,Assault,25,31,4
4,Non-Criminal,16,28,1
3,Suspicious Occ,18,26,1
3,Other Miscellaneous,18,26,1
3,Lost Property,18,26,1
0,Fraud,22,21,2
0,Warrant,22,21,1
23,Larceny Theft,21,27,4
17,Larceny Theft,21,21,4
22,Larceny Theft,26,22,4
21,Larceny Theft,27,22,4
19,Larceny Theft,24,25,4
22,Malicious Mischief,21,24,2
21,Larceny Theft,17,5,4
19,Larceny Theft,24,26,4
13,Larceny Theft,20,24,4
1,Larceny Theft,18,22,4
8,Larceny Theft,19,17,4
17,Larceny Theft,19,25,4
17,Larceny Theft,27,30,4
16,Lost Property,29,28,1
6,Malicious Mischief,17,34,2
14,Larceny Theft,33,27,4
21,Larceny Theft,14,26,4
19,Larceny Theft,19,25,4
15,Lost Property,19,26,1
2,Larceny Theft,11,25,4
19,Lost Property,29,29,1
18,Larceny Theft,19,25,4
18,Larceny Theft,22,17,4
1,Larceny Theft,8,15,4
17,Larceny Theft,9,14,4
13,Larceny Theft,21,21,4
21,Larceny Theft,27,25,4
18,Larceny Theft,33,27,4
23,Larceny Theft,8,15,4
17,Larceny Theft,27,29,4
19,Larceny Theft,19,25,4
21,Larceny Theft,19,26,4
18,Larceny Theft,21,19,4
16,Larceny Theft,19,28,4
8,Larceny Theft,27,25,4
0,Larceny Theft,27,27,4
0,Larceny Theft,21,19,4
16,Larceny Theft,3,21,4
14,Larceny Theft,32,29,4
19,Larceny Theft,32,18,4
17,Larceny Theft,29,31,4
2,Larceny Theft,15,3,4
19,Larceny Theft,20,18,4
0,Larceny Theft,19,4,4
16,Larceny Theft,3,21,4
18,Larceny Theft,3,9,4
18,Larceny Theft,32,19,4
17,Larceny Theft,29,31,4
21,Burglary,21,23,4
16,Larceny Theft,26,22,4
14,Other Miscellaneous,21,3,1
14,Traffic Collision,21,3,1
7,Recovered Vehicle,27,24,1
23,Motor Vehicle Theft,26,31,4
0,Burglary,7,19,4
4,Assault,2,16,4
6,Missing Person,19,13,1
21,Arson,27,30,4
21,Malicious Mischief,27,30,2
7,Robbery,20,24,4
12,Larceny Theft,13,31,4
8,Robbery,8,29,4
14,Non-Criminal,24,27,1
0,Larceny Theft,18,27,4
8,Non-Criminal,23,27,1
10,Other Miscellaneous,23,30,1
10,Missing Person,8,33,1
18,Larceny Theft,25,22,4
9,Warrant,26,27,1
9,Malicious Mischief,12,3,2
9,Recovered Vehicle,5,23,1
10,Burglary,32,28,4
23,Malicious Mischief,7,16,2
18,Motor Vehicle Theft,24,3,4
7,Non-Criminal,31,20,1
9,Traffic Violation Arrest,7,16,1
9,Other Miscellaneous,7,16,1
3,Larceny Theft,27,31,4
18,Larceny Theft,22,25,4
23,Larceny Theft,26,27,4
19,Larceny Theft,23,28,4
11,Drug Offense,24,28,2
21,Larceny Theft,26,31,4
12,Missing Person,20,17,1
16,Motor Vehicle Theft,23,6,4
17,Larceny Theft,11,27,4
11,Assault,17,25,4
11,Offences Against The Family And Children,17,25,2
11,Offences Against The Family And Children,17,25,2
15,Lost Property,29,31,1
10,Motor Vehicle Theft,18,34,4
3,Burglary,23,28,4
14,Miscellaneous Investigation,7,31,1
10,Larceny Theft,26,29,4
10,Warrant,26,29,1
9,Assault,23,27,4
9,Offences Against The Family And Children,23,27,2
9,Disorderly Conduct,23,27,2
12,Fraud,30,28,2
12,Disorderly Conduct,2,27,2
10,Recovered Vehicle,24,28,1
1,Motor Vehicle Theft,23,8,4
10,Larceny Theft,31,26,4
13,Larceny Theft,11,7,4
14,Suspicious Occ,11,9,1
18,Larceny Theft,27,29,4
10,Non-Criminal,25,29,1
20,Larceny Theft,21,27,4
8,Larceny Theft,7,20,4
20,Robbery,26,30,4
9,Larceny Theft,17,25,4
13,Non-Criminal,15,29,1
13,Lost Property,26,27,1
12,Missing Person,18,14,1
10,Other Miscellaneous,17,26,1
10,Traffic Collision,17,26,1
10,Traffic Collision,17,26,1
10,Larceny Theft,19,32,4
14,Fraud,4,13,2
13,Traffic Violation Arrest,14,32,1
13,Other Miscellaneous,14,32,1
20,Malicious Mischief,20,26,2
13,Assault,27,25,4
14,Non-Criminal,20,34,1
10,Other Miscellaneous,9,33,1
13,Larceny Theft,21,18,4
23,Larceny Theft,26,27,4
12,Burglary,7,11,4
14,Motor Vehicle Theft,15,26,4
11,Juvenile Offenses,21,20,1
14,Larceny Theft,31,26,4
14,Larceny Theft,32,26,4
14,Non-Criminal,32,26,1
14,Disorderly Conduct,30,31,2
15,Miscellaneous Investigation,20,18,1
12,Traffic Violation Arrest,18,19,1
12,Other Miscellaneous,18,19,1
1,Malicious Mischief,15,2,2
14,Assault,10,29,4
14,Fraud,10,29,2
14,Warrant,10,29,1
12,Larceny Theft,15,23,4
15,Other Miscellaneous,20,16,1
17,Larceny Theft,26,34,4
15,Offences Against The Family And Children,25,26,2
23,Larceny Theft,26,27,4
15,Larceny Theft,19,29,4
16,Larceny Theft,25,28,4
14,Burglary,39,38,4
19,Burglary,18,15,4
15,Drug Offense,24,28,2
16,Drug Offense,24,27,2
13,Assault,15,26,4
13,Family Offense,15,26,2
12,Other Miscellaneous,25,27,1
14,Lost Property,18,24,1
10,Fraud,5,23,2
20,Larceny Theft,13,30,4
12,Non-Criminal,23,30,1
15,Disorderly Conduct,17,22,2
15,Disorderly Conduct,17,22,2
14,Burglary,4,21,4
0,Non-Criminal,15,2,1
17,Weapons Carrying Etc,18,22,2
17,Weapons Carrying Etc,18,22,2
17,Traffic Violation Arrest,18,22,1
14,Assault,25,33,4
14,Malicious Mischief,25,33,2
14,Robbery,8,34,4
14,Assault,8,34,4
14,Assault,8,34,4
1,Motor Vehicle Theft,24,3,4
2,Motor Vehicle Theft,5,30,4
10,Miscellaneous Investigation,22,6,1
16,Offences Against The Family And Children,4,33,2
16,Warrant,4,33,1
15,Assault,24,25,4
15,Offences Against The Family And Children,24,25,2
15,Malicious Mischief,24,25,2
11,Malicious Mischief,30,29,2
15,Non-Criminal,25,19,1
13,Larceny Theft,18,24,4
15,Larceny Theft,22,24,4
14,Offences Against The Family And Children,19,28,2
17,Non-Criminal,17,14,1
15,Traffic Violation Arrest,18,26,1
15,Other Miscellaneous,18,26,1
17,Non-Criminal,25,5,1
12,Disorderly Conduct,17,25,2
16,Motor Vehicle Theft,3,22,4
10,Robbery,26,29,4
19,Larceny Theft,27,33,4
13,Larceny Theft,31,21,4
9,Assault,18,34,4
6,Larceny Theft,24,29,4
14,Fraud,17,25,2
9,Larceny Theft,18,33,4
16,Larceny Theft,22,2,4
16,Robbery,26,23,4
16,Offences Against The Family And Children,26,23,2
16,Malicious Mischief,26,23,2
17,Robbery,28,25,4
17,Other Miscellaneous,28,25,1
18,Larceny Theft,19,13,4
15,Drug Offense,21,19,2
15,Drug Offense,21,19,2
15,Other Miscellaneous,21,19,1
11,Assault,29,23,4
16,Robbery,16,27,4
16,Assault,16,27,4
18,Weapons Carrying Etc,20,28,2
18,Warrant,20,28,1
17,Larceny Theft,31,26,4
16,Larceny Theft,27,22,4
18,Larceny Theft,25,8,4
18,Assault,25,28,4
11,Missing Person,19,15,1
4,Larceny Theft,6,34,4
17,Malicious Mischief,19,10,2
18,Larceny Theft,25,10,4
19,Assault,21,25,4
17,Warrant,26,27,1
13,Traffic Violation Arrest,14,32,1
13,Other Miscellaneous,14,32,1
19,Non-Criminal,24,28,1
16,Missing Person,21,20,1
15,Burglary,26,34,4
16,Malicious Mischief,22,23,2
16,Larceny Theft,27,29,4
16,Drug Offense,25,29,2
16,Drug Offense,25,29,2
17,Larceny Theft,22,13,4
19,Traffic Violation Arrest,24,29,1
19,Other Miscellaneous,24,29,1
14,Larceny Theft,33,27,4
17,Larceny Theft,25,27,4
17,Non-Criminal,25,27,1
18,Larceny Theft,28,32,4
18,Warrant,17,23,1
18,Traffic Violation Arrest,17,23,1
14,Larceny Theft,10,10,4
13,Motor Vehicle Theft,15,29,4
19,Larceny Theft,20,28,4
20,Larceny Theft,26,29,4
19,Motor Vehicle Theft,17,26,4
18,Larceny Theft,25,30,4
18,Offences Against The Family And Children,2,29,2
10,Motor Vehicle Theft,8,11,4
12,Non-Criminal,25,26,1
16,Non-Criminal,17,24,1
18,Larceny Theft,24,32,4
18,Larceny Theft,33,25,4
19,Assault,27,25,4
16,Assault,26,26,4
17,Suicide,23,23,1
17,Non-Criminal,23,23,1
20,Non-Criminal,32,21,1
18,Traffic Violation Arrest,11,10,1
18,Other Miscellaneous,11,10,1
22,Motor Vehicle Theft,19,30,4
21,Burglary,27,30,4
21,Other Miscellaneous,27,30,1
21,Warrant,27,30,1
17,Larceny Theft,23,29,4
22,Suspicious Occ,12,5,1
23,Non-Criminal,30,28,1
20,Assault,26,28,4
22,Assault,17,25,4
20,Assault,25,26,4
17,Larceny Theft,11,9,4
22,Larceny Theft,25,31,4
22,Assault,23,27,4
22,Larceny Theft,22,28,4
22,Other Miscellaneous,22,28,1
22,Other Miscellaneous,22,28,1
21,Assault,26,29,4
22,Other Miscellaneous,26,27,1
23,Traffic Violation Arrest,17,27,1
23,Other Miscellaneous,17,27,1
23,Traffic Violation Arrest,22,29,1
23,Other Miscellaneous,22,29,1
20,Larceny Theft,33,29,4
15,Fraud,33,28,2
15,Lost Property,33,28,1
23,Non-Criminal,19,20,1
0,Burglary,8,28,4
23,Robbery,25,24,4
0,Non-Criminal,18,22,1
23,Malicious Mischief,19,25,2
7,Non-Criminal,6,32,1
22,Robbery,20,24,4
22,Assault,20,24,4
22,Disorderly Conduct,20,24,2
1,Other Miscellaneous,5,32,1
0,Malicious Mischief,30,21,2
0,Suspicious Occ,5,18,1
0,Non-Criminal,5,18,1
1,Larceny Theft,21,28,4
22,Larceny Theft,26,25,4
22,Other Miscellaneous,3,20,1
21,Malicious Mischief,26,27,2
23,Other Miscellaneous,17,27,1
20,Larceny Theft,2,28,4
22,Other Miscellaneous,28,26,1
20,Assault,24,21,4
20,Offences Against The Family And Children,24,21,2
20,Offences Against The Family And Children,24,21,2
1,Forgery And Counterfeiting,20,24,2
22,Robbery,25,27,4
22,Malicious Mischief,25,27,2
20,Larceny Theft,23,29,4
1,Larceny Theft,33,28,4
1,Weapons Carrying Etc,33,28,2
16,Motor Vehicle Theft,13,31,4
22,Larceny Theft,24,32,4
22,Traffic Violation Arrest,30,31,1
22,Other Miscellaneous,30,31,1
4,Other Miscellaneous,25,28,1
4,Burglary,11,27,4
18,Burglary,7,30,4
3,Assault,24,26,4
16,Robbery,26,23,4
16,Offences Against The Family And Children,26,23,2
16,Malicious Mischief,26,23,2
20,Larceny Theft,25,15,4
0,Larceny Theft,22,14,4
9,Larceny Theft,15,19,4
19,Larceny Theft,23,6,4
10,Larceny Theft,23,24,4
18,Larceny Theft,26,25,4
22,Larceny Theft,21,22,4
17,Larceny Theft,26,27,4
12,Larceny Theft,25,28,4
17,Lost Property,17,14,1
8,Larceny Theft,32,29,4
21,Motor Vehicle Theft,20,29,4
23,Larceny Theft,27,26,4
12,Fraud,30,25,2
10,Larceny Theft,25,24,4
21,Lost Property,29,28,1
20,Larceny Theft,25,10,4
19,Larceny Theft,23,26,4
11,Lost Property,11,25,1
0,Larceny Theft,13,12,4
4,Miscellaneous Investigation,4,24,1
17,Larceny Theft,19,13,4
13,Lost Property,26,27,1
22,Larceny Theft,18,5,4
19,Malicious Mischief,32,29,2
1,Lost Property,25,18,1
22,Larceny Theft,25,15,4
19,Larceny Theft,25,15,4
14,Larceny Theft,2,21,4
13,Malicious Mischief,21,19,2
19,Larceny Theft,27,30,4
16,Larceny Theft,33,27,4
21,Larceny Theft,18,19,4
0,Larceny Theft,30,25,4
0,Larceny Theft,11,17,4
10,Larceny Theft,21,2,4
14,Larceny Theft,12,29,4
14,Larceny Theft,7,11,4
13,Larceny Theft,9,5,4
15,Larceny Theft,24,2,4
15,Lost Property,22,2,1
21,Larceny Theft,22,4,4
22,Larceny Theft,30,25,4
19,Larceny Theft,25,23,4
9,Malicious Mischief,24,25,2
11,Larceny Theft,22,21,4
0,Larceny Theft,29,23,4
21,Larceny Theft,23,25,4
4,Larceny Theft,9,19,4
18,Larceny Theft,27,29,4
20,Larceny Theft,15,19,4
17,Larceny Theft,24,10,4
10,Larceny Theft,23,17,4
19,Larceny Theft,20,18,4
21,Larceny Theft,23,25,4
20,Larceny Theft,27,22,4
14,Larceny Theft,21,26,4
5,Malicious Mischief,16,16,2
9,Assault,19,26,4
19,Larceny Theft,24,26,4
15,Lost Property,22,27,1
6,Larceny Theft,23,33,4
6,Non-Criminal,30,28,1
18,Larceny Theft,6,21,4
11,Malicious Mischief,18,32,2
7,Other Miscellaneous,5,34,1
7,Other Miscellaneous,5,34,1
7,Warrant,5,34,1
19,Motor Vehicle Theft,16,28,4
15,Larceny Theft,26,23,4
15,Fraud,26,23,2
7,Other Miscellaneous,23,28,1
18,Other Miscellaneous,18,22,1
18,Non-Criminal,18,22,1
8,Warrant,18,22,1
7,Warrant,21,22,1
8,Disorderly Conduct,26,21,2
8,Other Miscellaneous,26,21,1
23,Larceny Theft,20,25,4
18,Lost Property,20,17,1
9,Robbery,26,25,4
8,Other Miscellaneous,26,27,1
16,Larceny Theft,25,30,4
9,Non-Criminal,28,26,1
10,Other Miscellaneous,28,33,1
17,Burglary,27,21,4
0,Motor Vehicle Theft,23,30,4
17,Larceny Theft,20,26,4
17,Motor Vehicle Theft,1,28,4
9,Larceny Theft,25,17,4
21,Burglary,17,22,4
11,Lost Property,30,29,1
10,Larceny Theft,4,20,4
10,Warrant,24,25,1
6,Assault,27,25,4
1,Burglary,23,28,4
14,Missing Person,10,29,1
22,Offences Against The Family And Children,12,9,2
22,Miscellaneous Investigation,12,9,1
9,Malicious Mischief,18,25,2
12,Suspicious Occ,27,26,1
7,Larceny Theft,33,26,4
12,Other Miscellaneous,26,27,1
11,Missing Person,23,31,1
7,Non-Criminal,22,11,1
22,Larceny Theft,22,28,4
22,Burglary,22,5,4
16,Assault,26,20,4
16,Vandalism,26,20,2
17,Other,19,26,1
23,Robbery,25,27,4
6,Missing Person,10,35,1
0,Fraud,25,28,2
13,Missing Person,4,30,1
2,Robbery,16,26,4
12,Vehicle Impounded,7,19,1
12,Forgery And Counterfeiting,7,19,2
12,Traffic Violation Arrest,7,19,1
23,Motor Vehicle Theft,23,27,4
13,Other Miscellaneous,9,22,1
13,Non-Criminal,28,24,1
13,Assault,25,28,4
12,Non-Criminal,25,25,1
13,Non-Criminal,30,29,1
0,Robbery,6,22,4
0,Assault,6,22,4
8,Miscellaneous Investigation,5,19,1
13,Malicious Mischief,18,11,2
11,Larceny Theft,7,11,4
8,Non-Criminal,15,7,1
14,Malicious Mischief,18,22,2
11,Larceny Theft,8,30,4
11,Stolen Property,8,30,2
11,Other Miscellaneous,8,30,1
11,Larceny Theft,20,18,4
12,Robbery,6,31,4
12,Disorderly Conduct,6,31,2
13,Larceny Theft,32,18,4
12,Larceny Theft,19,19,4
14,Drug Offense,26,29,2
17,Larceny Theft,12,32,4
14,Warrant,31,20,1
12,Motor Vehicle Theft,19,25,4
14,Other Offenses,33,28,1
23,Larceny Theft,23,29,4
10,Other Miscellaneous,1,26,1
14,Assault,9,33,4
17,Burglary,8,20,4
14,Larceny Theft,14,26,4
14,Robbery,18,26,4
14,Warrant,18,26,1
14,Warrant,23,23,1
18,Larceny Theft,26,23,4
0,Assault,5,34,4
0,Assault,5,34,4
0,Weapons Carrying Etc,5,34,2
11,Weapons Carrying Etc,5,16,2
11,Weapons Carrying Etc,5,16,2
11,Other Miscellaneous,5,16,1
15,Drug Offense,25,26,2
15,Drug Offense,25,26,2
15,Other Miscellaneous,25,26,1
14,Recovered Vehicle,4,30,1
22,Malicious Mischief,2,30,2
14,Traffic Violation Arrest,3,20,1
14,Other Miscellaneous,3,20,1
9,Larceny Theft,26,22,4
16,Other Offenses,24,27,1
16,Warrant,24,27,1
14,Larceny Theft,18,26,4
11,Larceny Theft,33,28,4
17,Larceny Theft,33,27,4
17,Larceny Theft,33,27,4
16,Larceny Theft,32,27,4
15,Arson,2,19,4
15,Larceny Theft,26,31,4
15,Other Miscellaneous,26,31,1
16,Other Miscellaneous,20,25,1
16,Other Miscellaneous,20,25,1
12,Other Miscellaneous,20,26,1
12,Other Offenses,20,26,1
12,Warrant,20,26,1
1,Assault,26,28,4
11,Larceny Theft,23,28,4
11,Miscellaneous Investigation,23,28,1
17,Larceny Theft,25,15,4
17,Larceny Theft,25,15,4
12,Larceny Theft,27,30,4
15,Non-Criminal,23,22,1
11,Larceny Theft,26,29,4
17,Larceny Theft,26,22,4
17,Larceny Theft,26,22,4
16,Larceny Theft,18,23,4
12,Larceny Theft,27,22,4
10,Larceny Theft,23,6,4
16,Drug Offense,24,27,2
16,Assault,12,21,4
16,Assault,12,21,4
0,Other Miscellaneous,23,33,1
15,Other Miscellaneous,5,22,1
17,Non-Criminal,21,22,1
16,Larceny Theft,28,29,4
5,Larceny Theft,3,33,4
13,Drug Offense,20,25,2
13,Warrant,20,25,1
16,Larceny Theft,20,24,4
15,Suspicious Occ,20,26,1
11,Disorderly Conduct,12,34,2
17,Drug Offense,21,18,2
17,Drug Offense,21,18,2
17,Drug Offense,21,18,2
16,Non-Criminal,8,11,1
12,Non-Criminal,26,31,1
16,Non-Criminal,29,25,1
16,Robbery,33,27,4
16,Drug Offense,33,27,2
16,Warrant,33,27,1
15,Suspicious Occ,24,28,1
16,Larceny Theft,18,27,4
17,Assault,24,21,4
18,Larceny Theft,23,25,4
17,Malicious Mischief,5,34,2
16,Rape,19,26,4
16,Robbery,19,26,4
16,Weapons Offense,19,26,2
19,Recovered Vehicle,22,29,1
14,Other Miscellaneous,24,28,1
14,Other Miscellaneous,24,28,1
17,Non-Criminal,8,32,1
3,Burglary,40,38,4
13,Non-Criminal,24,30,1
16,Larceny Theft,33,27,4
18,Larceny Theft,15,4,4
19,Non-Criminal,25,26,1
1,Larceny Theft,24,29,4
15,Larceny Theft,18,25,4
17,Family Offense,21,17,2
17,Offences Against The Family And Children,21,17,2
17,Other Miscellaneous,21,17,1
15,Suspicious Occ,21,5,1
16,Forgery And Counterfeiting,27,26,2
